department,system,maintenance,machine_room,address,cabinet,name,model,producer,type,serial_number,power_supply,versions,manage_ip,,remarks,heap_number,grade,form
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼1#,172.18.250.31(I-2FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000408/21980107133GK6000188/21980107133GK6000106/21980107133GK6000110/21980107133GK6000255,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.31,,,5,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼1#,172.18.250.31(I-2FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000408/21980107133GK6000188/21980107133GK6000106/21980107133GK6000110/21980107133GK6000255,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.31,,,5,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼1#,172.18.250.31(I-2FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000408/21980107133GK6000188/21980107133GK6000106/21980107133GK6000110/21980107133GK6000255,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.31,,,5,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼6#,172.18.250.26(I-1FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000125/21980107133GK6000094/21980107133GK6000088,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.26,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼6#,172.18.250.26(I-1FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000125/21980107133GK6000094/21980107133GK6000088,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.26,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼6#,172.18.250.26(I-1FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000125/21980107133GK6000094/21980107133GK6000088,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.26,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,西区2031,172.18.250.215(YingJiZhiHui-4),S5730-68C-SI-AC,华为,网络,21980107133GK6000155,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.215,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,西区2031,172.18.250.214(YingJiZhiHui-6),S5730-68C-SI-AC,华为,网络,2102350DLVDMK6001723,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.214,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,西区2031,172.18.250.213(YingJiZhiHui-5),S5730-68C-SI-AC,华为,网络,2102350DLVDMK6001718,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.213,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,西区2031,172.18.250.211(YingJiZhiHui),S5730-68C-SI-AC,华为,网络,21980107133GK6000165,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.211,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼5#,172.18.250.21(I-1FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000038/21980107133GK6000431,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.21,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼5#,172.18.250.21(I-1FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000038/21980107133GK6000431,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.21,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,西区负一楼3#,172.18.250.201(I-D1FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000294,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.201,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼4#,172.18.250.16(I-1FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000059,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.16,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼6#,172.18.250.146(I-5FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000104/21980107133GK6000151,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.146,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼6#,172.18.250.146(I-5FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000104/21980107133GK6000151,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.146,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼5#,172.18.250.141(I-5FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000063,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.141,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼4#,172.18.250.136(I-5FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000065/21980107133GK6000348,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.136,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼4#,172.18.250.136(I-5FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000065/21980107133GK6000348,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.136,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼3#,172.18.250.131(I-5FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000055/21980107133GK6000272,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.131,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼3#,172.18.250.131(I-5FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000055/21980107133GK6000272,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.131,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼2#,172.18.250.126(I-5FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000027/21980107133GK6000292/21980107133GK6000132/21980107133GK6000033,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.126,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼2#,172.18.250.126(I-5FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000027/21980107133GK6000292/21980107133GK6000132/21980107133GK6000033,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.126,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼2#,172.18.250.126(I-5FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000027/21980107133GK6000292/21980107133GK6000132/21980107133GK6000033,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.126,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼2#,172.18.250.126(I-5FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000027/21980107133GK6000292/21980107133GK6000132/21980107133GK6000033,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.126,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼1#,172.18.250.121(I-5FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000209/21980107133GK6000264/21980107133GK6000140/21980107133GK6000202,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.121,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼1#,172.18.250.121(I-5FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000209/21980107133GK6000264/21980107133GK6000140/21980107133GK6000202,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.121,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼1#,172.18.250.121(I-5FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000209/21980107133GK6000264/21980107133GK6000140/21980107133GK6000202,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.121,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,5楼1#,172.18.250.121(I-5FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000209/21980107133GK6000264/21980107133GK6000140/21980107133GK6000202,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.121,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼6#,172.18.250.116(I-4FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000139,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.116,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼5#,172.18.250.111(I-4FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000048,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.111,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼3#,172.18.250.11(I-1FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000244/21980107133GK6000091,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.11,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼3#,172.18.250.11(I-1FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000244/21980107133GK6000091,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.11,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼4#,172.18.250.106(I-4FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000162/21980107133GK6000062/21980107133GK6000150,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.106,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼4#,172.18.250.106(I-4FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000162/21980107133GK6000062/21980107133GK6000150,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.106,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼4#,172.18.250.106(I-4FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000162/21980107133GK6000062/21980107133GK6000150,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.106,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼3#,172.18.250.101(I-4FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000107/21980107133GK6000127/21980107133GK6000044/21980107133GK6000137,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.101,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼3#,172.18.250.101(I-4FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000107/21980107133GK6000127/21980107133GK6000044/21980107133GK6000137,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.101,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼3#,172.18.250.101(I-4FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000107/21980107133GK6000127/21980107133GK6000044/21980107133GK6000137,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.101,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼3#,172.18.250.101(I-4FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000107/21980107133GK6000127/21980107133GK6000044/21980107133GK6000137,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.101,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼1#,172.18.250.1(I-1FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000166/21980107133GK6000156/21980107133GK6000114,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.1,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼1#,172.18.250.1(I-1FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000166/21980107133GK6000156/21980107133GK6000114,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.1,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼1#,172.18.250.1(I-1FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000166/21980107133GK6000156/21980107133GK6000114,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.1,,,3,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,博物馆北边,172.18.249.69(I-BoWuGuanNan),S5730-68C-SI-AC,华为,网络,21980107133GK6000069,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.249.69,,,1,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,博物馆4楼,172.18.249.68(I-4FD4E-B),S5730-68C-SI-AC,华为,网络,21980107133GK6000146,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.249.68,,,1,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,博物馆南边,172.18.249.66(I-2FD4E-B),S5730-68C-SI-AC,华为,网络,21980107133GK6000192,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.249.66,,,1,,办公网
网络部,市民中心,在维,大中华,深圳市大中华国际交易广场,大中华12楼,172.18.249.14（I-DZH-12FDW）,C2960,思科,网络,FOC1231X537,,"Version 12.2(35)SE5, RELEASE SOFTWARE (fc1)",172.18.249.14,,,1,,办公网
网络部,市民中心,在维,大中华,深圳市大中华国际交易广场,大中华12楼,172.18.249.12（I-DZH-12FDE-1）,C2960,思科,网络,FOC1232W1FY,,"Version 12.2(35)SE5, RELEASE SOFTWARE (fc1)",172.18.249.12,,,1,,办公网
网络部,市民中心,在维,红塔六楼IDC,深圳市市民中心,C15,172.18.150.254(I-S-3750),S5730S-48C-EI-AC,华为,网络,21980107903GJ7000176,单路,Version 5.170 (S5730 V200R011C10SPC500),172.18.150.254,,,1,,办公网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,F20,O-A-zyzx-S31,Quidway S5300,华为,网络,21023516221097000332/21023167831097001308,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.75,,,2,二级,外网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,F20,O-A-zyzx-S31,Quidway S5300,华为,网络,21023516221097000332/21023167831097001308,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.75,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,F19,O-A-zyzx-S28,Quidway S5300,华为,网络,1023516221097000295/21023516511097001248,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.72,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,F19,O-A-zyzx-S28,Quidway S5300,华为,网络,1023516221097000295/21023516511097001248,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.72,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,F13,O-A-zyzx-S26,Quidway S5300,华为,网络,21023516221097000308/21023516511097001217,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.70,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,F13,O-A-zyzx-S26,Quidway S5300,华为,网络,21023516221097000308/21023516511097001217,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.70,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,F07,O-A-zyzx-S25,Quidway S5300,华为,网络,21023516221097000287/21023167831097001210,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.69,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,F07,O-A-zyzx-S25,Quidway S5300,华为,网络,21023516221097000287/21023167831097001210,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.69,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,F01,0-A-zyzx-S24,Quidway S5300,华为,网络,21023516221097000304/21023516511097001289,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.68,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,F01,0-A-zyzx-S24,Quidway S5300,华为,网络,21023516221097000304/21023516511097001289,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.68,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,E25,0-A-zyzx-S23,Quidway S5300,华为,网络,21023516221097000244/21023167831097001199,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.67,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,E25,0-A-zyzx-S23,Quidway S5300,华为,网络,21023516221097000244/21023167831097001199,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.67,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,E19,0-A-zyzx-S22,Quidway S5300,华为,网络,21023516221097000338/21023167831097001231,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.66,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,E19,0-A-zyzx-S22,Quidway S5300,华为,网络,21023516221097000338/21023167831097001231,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.66,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,E13,0-A-zyzx-S21,Quidway S5300,华为,网络,21023516221097000280/21023167831097001183,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.65,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,E13,0-A-zyzx-S21,Quidway S5300,华为,网络,21023516221097000280/21023167831097001183,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.65,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,B06,0-A-zyzx-S6,Quidway S5300,华为,网络,21023516221097000277/21023167831097001201,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.6,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,B06,0-A-zyzx-S6,Quidway S5300,华为,网络,21023516221097000277/21023167831097001201,单路,Version 5.30 (S5300 V100R002C02B181SPC001),10.210.254.6,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,A18,0-A-zyzx-S3,S5352C-EI,华为,网络,21023516221097000222/21023167831097001276,单路,Version 5.70 (S5300 V100R005C01),10.210.254.3,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,A18,0-A-zyzx-S3,S5352C-EI,华为,网络,21023516221097000222/21023167831097001276,单路,Version 5.70 (S5300 V100R005C01),10.210.254.3,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,A12,0-A-zyzx-S2,Quidway S5300,华为,网络,21023516221097000237/21023167831097001292,单路,Version 5.30 (S5300 V100R003C00SPC301),10.210.254.2,,,2,二级,外网
网络部,市民中心,在维,电子资源中心1楼IDC,深圳市城市数字资源中心,A12,0-A-zyzx-S2,Quidway S5300,华为,网络,21023516221097000237/21023167831097001292,单路,Version 5.30 (S5300 V100R003C00SPC301),10.210.254.2,,,2,二级,外网
